iso3,residence,var_long,term,estimate,std.error,statistic,p.value
COG,urban,Sewer,year,-0.6008955223881299,0.3769149369306401,-1.594247039614423,0.3566468126004261
COG,urban,Shared,(Intercept),807.7223821809511,1739.6183119556872,0.46431011712730574,0.6880650420334595
COG,urban,Shared,year,-0.36923628204669784,0.8653726481083971,-0.4266789375118395,0.7111526637485466
COL,rural,Improved,(Intercept),-2574.622686119851,419.34545749970266,-6.139622213796549,3.546462218343844e-5
COL,rural,Improved,year,1.3187089356337391,0.2084905268815288,6.32503047192678,2.637788957869044e-5
COL,rural,Open defecation,(Intercept),1777.5406375416173,182.5239152250665,9.738672520528437,2.444230084774417e-7
COL,rural,Open defecation,year,-0.8746245469459131,0.09074739352287034,-9.638012872793844,2.7550789503400964e-7
COL,rural,Septic,(Intercept),-2887.394596098009,258.1827958186829,-11.183528270899096,4.8427424447376694e-8
COL,rural,Septic,year,1.4614207668067418,0.12836353934279005,11.38501457882111,3.9174509453595544e-8
COL,rural,Sewer,(Intercept),222.52587967824772,202.14452349666524,1.1008256658603897,0.2909384391285156
COL,rural,Sewer,year,-0.1034507837805674,0.10050238402800679,-1.029336615057201,0.32209318739401627
COL,rural,Shared,(Intercept),651.7000484116928,141.7469886969599,4.597628876652602,6.134398467123518e-4
COL,rural,Shared,year,-0.3206932510539412,0.0704530651936606,-4.551870811758483,6.640191013288643e-4
COL,urban,Improved,(Intercept),-177.10286308236044,57.95698113780014,-3.055764113408111,0.009197398064951675
COL,urban,Improved,year,0.136761712022736,0.02881510057585719,4.746182011848404,3.8204823910448546e-4
COL,urban,Open defecation,(Intercept),116.1049828417691,21.192999442198627,5.478459203400234,1.0595727921702433e-4
COL,urban,Open defecation,year,-0.05715019256927841,0.010536753268412526,-5.423890178828179,1.1629061075900023e-4
COL,urban,Septic,(Intercept),-5.984555723522211,45.77468361001174,-0.13073942300746524,0.8979829510459066
COL,urban,Septic,year,0.005558197273841493,0.022758295655780168,0.24422730761166722,0.8108669943395262
COL,urban,Sewer,(Intercept),-235.30034058660362,75.4622789052275,-3.1181186680316864,0.008157241207599066
COL,urban,Sewer,year,0.16238264939611372,0.03751839922730752,4.328080428280228,8.195405303117642e-4
COL,urban,Shared,(Intercept),1353.0718708237562,74.769202691037,18.096647043501996,4.4681952427219735e-10
COL,urban,Shared,year,-0.6682203550527152,0.037162831888665246,-17.98087823486143,4.813641578759226e-10
COM,rural,Improved,(Intercept),-2578.3783005813716,1115.6998220868416,-2.3109964253276374,0.1039361846939729
COM,rural,Improved,year,1.3012426498507177,0.5560686455785998,2.3400755647654803,0.10121475698340378
COM,rural,Open defecation,(Intercept),10.371444116540154,159.32990695060053,0.06509414531796451,0.9540201696427077
COM,rural,Open defecation,year,-0.004842864661459282,0.07947600284671741,-0.06093492989071866,0.9569524389391664
COM,rural,Septic,(Intercept),-685.7764161576224,NA,NA,NA
COM,rural,Septic,year,0.34237464610964674,NA,NA,NA
COM,rural,Sewer,(Intercept),-606.5110921017008,128.09407548211482,-4.734887931537358,0.13250575115692453
COM,rural,Sewer,year,0.30315212930767804,0.06388711284395396,4.745121759503133,0.1322281321701812
COM,rural,Shared,(Intercept),-3665.3012821805005,NA,NA,NA
COM,rural,Shared,year,1.8330684970895936,NA,NA,NA
COM,urban,Improved,(Intercept),-2341.181520854567,787.634881939547,-2.9724198033096494,0.05895369540790527
COM,urban,Improved,year,1.192844452684936,0.39255994608959766,3.038630060369638,0.055927835330426404
COM,urban,Open defecation,(Intercept),11.766105892075375,162.98636817144302,0.07219073609701382,0.9490198185883609
COM,urban,Open defecation,year,-0.005580824176616646,0.08129989723012836,-0.06864491059342308,0.9515177981579557
COM,urban,Septic,(Intercept),-1697.0237685053944,NA,NA,NA
COM,urban,Septic,year,0.8473558504769817,NA,NA,NA
COM,urban,Sewer,(Intercept),-1257.5206774858334,284.5125244939861,-4.419913252403812,0.1416496404141091
COM,urban,Sewer,year,0.6285440822745979,0.14190104959540797,4.429453369560827,0.14135449579800274
COM,urban,Shared,(Intercept),-4024.1907331129596,NA,NA,NA
COM,urban,Shared,year,2.011765736833768,NA,NA,NA
CPV,rural,Improved,(Intercept),-5146.763495813149,306.809756965474,-16.775097202636637,1.0748746992226447e-9
CPV,rural,Improved,year,2.584603864730336,0.15256511466057077,16.940988577110847,9.594083883315752e-10
CPV,rural,Open defecation,(Intercept),4526.119822322012,285.58565260053484,15.848554649392549,2.0681291407584682e-9
CPV,rural,Open defecation,year,-2.2272798671269345,0.1420111546169557,-15.683837464279048,2.331826096474278e-9
CPV,rural,Septic,(Intercept),-5034.0238095238,450.809646151517,-11.166628426206893,3.077252400856554e-5
CPV,rural,Septic,year,2.5273809523809474,0.22367122542336226,11.299535501704122,2.8744715159752132e-5
CPV,rural,Sewer,(Intercept),-294.1493500773978,249.36134340348025,-1.1796108653515236,0.2766869360919259
CPV,rural,Sewer,year,0.14671646232592647,0.12375923541265973,1.1854991010304703,0.27449884652412315
CPV,rural,Shared,(Intercept),884.167203951813,395.64620478790823,2.2347420327860426,0.0757127647849197
CPV,rural,Shared,year,-0.4367592789723558,0.1962529811966956,-2.225491181377833,0.07659772963311025
CPV,urban,Improved,(Intercept),-3075.8162677349687,364.0645842658224,-8.448545672020533,2.1416516991246913e-6
CPV,urban,Improved,year,1.5685019375770026,0.1810358170865429,8.664042081944432,1.6469424434522976e-6
CPV,urban,Open defecation,(Intercept),2592.3479564745703,382.39666913721965,6.77921165559193,1.9602399991437904e-5
CPV,urban,Open defecation,year,-1.2791853036369185,0.19015168308126992,-6.727183703602565,2.1119147337370795e-5
CPV,urban,Septic,(Intercept),928.507142857139,699.1295232992501,1.3280903064648693,0.23243274589270047
CPV,urban,Septic,year,-0.4357142857142838,0.34687624486508156,-1.2561087481898796,0.25577105714413323
CPV,urban,Sewer,(Intercept),-2721.6986125147682,391.92802780824366,-6.944383711813532,2.223066329175121e-4
CPV,urban,Sewer,year,1.367607850757966,0.1945157673451278,7.0308328698692595,2.058471101304903e-4
CPV,urban,Shared,(Intercept),-162.08366407276546,1116.7744847953682,-0.14513553656489994,0.890273034392001
CPV,urban,Shared,year,0.08507449246693587,0.5539553250181792,0.1535764503466845,0.8839496145113137
CRI,rural,Improved,(Intercept),-413.51930035304133,112.04930850278461,-3.6905118458876047,0.0018148408634564561
CRI,rural,Improved,year,0.2527553124212627,0.05576028388635508,4.532891420287651,2.943165412446916e-4
CRI,rural,Open defecation,(Intercept),91.87230295512138,19.266888577677243,4.768403709022603,1.7838611894287486e-4
CRI,rural,Open defecation,year,-0.045362943002378794,0.009587985781022077,-4.731227604881066,1.9299439906667417e-4
CRI,rural,Septic,(Intercept),-1309.3541684458464,181.8607111046553,-7.199763821952466,1.4860968519578966e-6
CRI,rural,Septic,year,0.6939278392023921,0.09050127139979607,7.667603211195946,6.472861463006667e-7
CRI,rural,Sewer,(Intercept),180.18131676683257,97.95149209962095,1.8394953757680412,0.08337285363100877
CRI,rural,Sewer,year,-0.08663925758034258,0.04874463822711763,-1.7774110288122602,0.09339444329639199
CRI,rural,Shared,(Intercept),411.16693086210375,192.18601181392168,2.1394217351271316,0.06483476484131726
CRI,rural,Shared,year,-0.20351556734622317,0.09540124917608504,-2.133258936375017,0.06545996570392068
CRI,urban,Improved,(Intercept),-12.678821880038532,37.81219433569896,-0.33531039662695,0.7414932063943921
CRI,urban,Improved,year,0.05538571050051138,0.01881688266261995,2.943405211881138,0.009085880541024275
CRI,urban,Open defecation,(Intercept),39.18138388435897,10.751381169361672,3.6443116718821753,0.002006330735470745
CRI,urban,Open defecation,year,-0.019336134904658197,0.005350323658259083,-3.614012186872054,0.002142734280650498
CRI,urban,Septic,(Intercept),-1915.896379039465,299.0444533613694,-6.4067276871518155,6.505469162684497e-6
CRI,urban,Septic,year,0.9844822122819954,0.1488166579239124,6.61540331583945,4.374613106843521e-6
CRI,urban,Sewer,(Intercept),2044.1285766696847,217.08949988049957,9.416063779201243,3.7122007820288403e-8
CRI,urban,Sewer,year,-0.9994578422046657,0.10803254659784603,-9.251451286482892,4.7827886804190127e-8
CRI,urban,Shared,(Intercept),85.96785163765705,65.366613385247,1.3151645340870552,0.22489793408793946
CRI,urban,Shared,year,-0.04223728144188713,0.03244802528812888,-1.3016903514723177,0.2292523289888298
CUB,rural,Improved,(Intercept),283.17095077435795,930.2498186597014,0.3044031238644572,0.7807149550397505
CUB,rural,Improved,year,-0.09710844459278649,0.46280840361188913,-0.20982428978152604,0.8472464702653956
CUB,rural,Open defecation,(Intercept),382.0470838504661,96.86486683010726,3.9441243905341263,0.029057026512107665
CUB,rural,Open defecation,year,-0.1888150934579434,0.048191220771545855,-3.91803922861875,0.029563834312026468
CUB,rural,Septic,(Intercept),377.5396047190877,1229.9701495754443,0.3069502173279613,0.7878920454116878
CUB,rural,Septic,year,-0.1758524719101057,0.6111636129679504,-0.28773387056884137,0.8006261641437071
CUB,rural,Sewer,(Intercept),-2470.9497723595127,1199.1134245875205,-2.0606472429490874,0.17549483977170585
CUB,rural,Sewer,year,1.2368212359550375,0.5958311209278083,2.0757916001921832,0.17356907935094515
CUB,rural,Shared,(Intercept),1328.7835011499767,1196.0182886233306,1.1110060053341364,0.38223407408422394
CUB,rural,Shared,year,-0.6574220137577057,0.5942931693936557,-1.1062250882480424,0.38388198507900206
CUB,urban,Improved,(Intercept),341.9577125745159,115.2964306207549,2.9659002514945065,0.059262636875500443
CUB,urban,Improved,year,-0.12235911460895005,0.057361104433883696,-2.1331373552959603,0.12264642942813424
CUB,urban,Open defecation,(Intercept),70.3498464299063,17.5336523291565,4.012275657646204,0.027784641453310686
CUB,urban,Open defecation,year,-0.0347659813084111,0.008723163908415961,-3.9854783967626086,0.028276224649172593
CUB,urban,Septic,(Intercept),2536.488803146033,806.8672506391852,3.143625920046543,0.08803311068173741
CUB,urban,Septic,year,-1.2489683146067245,0.4009267251374978,-3.115203443168801,0.08943674552653356
CUB,urban,Sewer,(Intercept),-2857.2519182022083,755.0562436695894,-3.784157726205803,0.0632770677861296
CUB,urban,Sewer,year,1.4496238202246998,0.3751821961162238,3.8637862756569503,0.06092681595494099
CUB,urban,Shared,(Intercept),526.3589634953779,198.85975911723506,2.646885251354801,0.1179989427169473
CUB,urban,Shared,year,-0.259555842730875,0.09881203124968269,-2.6267635575167727,0.11950125480537593
CYP,rural,Improved,(Intercept),236.23266652317315,137.00976323008257,1.724203158620631,0.1597622968781334
CYP,rural,Improved,year,-0.0681085095671518,0.06809053050858044,-1.0002640463870243,0.37378761953715417
CYP,rural,Septic,(Intercept),1437.019999999952,NA,NA,NA
CYP,rural,Septic,year,-0.6716666666666429,NA,NA,NA
CYP,rural,Sewer,(Intercept),-1305.2899999999545,NA,NA,NA
CYP,rural,Sewer,year,0.6558333333333108,NA,NA,NA
CYP,urban,Improved,(Intercept),97.0422351417671,105.46966470150244,0.920096175676803,0.4095895320861299
CYP,urban,Improved,year,0.0013155397748681528,0.05241586623303205,0.025098121416509387,0.9811788787949536
CYP,urban,Septic,(Intercept),18.64999999999988,NA,NA,NA
CYP,urban,Septic,year,0.004166666666666722,NA,NA,NA
CYP,urban,Sewer,(Intercept),81.34999999999505,NA,NA,NA
CYP,urban,Sewer,year,-0.00416666666666421,NA,NA,NA
CZE,rural,Improved,(Intercept),104.09201980637204,5.519138040784616,18.860195022694892,2.92830144808764e-7
CZE,rural,Improved,year,-0.0020474509281438553,0.002749780268805119,-0.7445871044210919,0.4807659109991066
CZE,rural,Open defecation,(Intercept),0,NA,NA,NA
CZE,rural,Open defecation,year,NA,NA,NA,NA
CZE,rural,Shared,(Intercept),0.7128309572301426,NA,NA,NA
CZE,rural,Shared,year,NA,NA,NA,NA
CZE,urban,Improved,(Intercept),99.73175539567772,0.394231278317605,252.97778456667945,3.981536749593096e-15
CZE,urban,Improved,year,1.3309352518268386e-4,1.964164299665638e-4,0.6776089210324234,0.5197801128710343
CZE,urban,Open defecation,(Intercept),0,NA,NA,NA
CZE,urban,Open defecation,year,NA,NA,NA,NA
CZE,urban,Shared,(Intercept),0.9072580645161292,NA,NA,NA
CZE,urban,Shared,year,NA,NA,NA,NA
DEU,rural,Improved,(Intercept),94.93521951219583,13.803949404601317,6.8773954996206195,0.0023420352835013983
DEU,rural,Improved,year,0.002536585365853308,0.006868181817287223,0.3693241433225776,0.7306062360836738
DEU,rural,Septic,(Intercept),347.82020834956893,389.6362068159392,0.8926793821136756,0.46622422374112604
DEU,rural,Septic,year,-0.16572256363202092,0.19351186826368874,-0.8563948305547815,0.48200987506002757
DEU,rural,Sewer,(Intercept),-96.65024886197394,328.2319314506368,-0.2944571798204505,0.7961589645438509
DEU,rural,Sewer,year,0.08933528433824166,0.16301558522464654,0.5480168305081479,0.6386737298957412
DEU,rural,Shared,(Intercept),1.0080645161290325,NA,NA,NA
DEU,rural,Shared,year,NA,NA,NA,NA
DEU,urban,Improved,(Intercept),97.46760975610194,6.901974702299995,14.121699073110497,1.459562715083313e-4
DEU,urban,Improved,year,0.0012682926829246577,0.0034340909086432816,0.3693241433220318,0.7306062360840503
DEU,urban,Septic,(Intercept),584.2400000000039,289.69224782516767,2.016760905361192,0.18124153950531877
DEU,urban,Septic,year,-0.2900000000000019,0.1438749456993802,-2.015639335885089,0.1813917164404224
DEU,urban,Sewer,(Intercept),-423.81000000000455,256.27675021351183,-1.6537200493096458,0.2400034325185644
DEU,urban,Sewer,year,0.26000000000000223,0.12727922061357733,2.042752923427841,0.17780780835621648
DEU,urban,Shared,(Intercept),0.7063572149344096,NA,NA,NA
DEU,urban,Shared,year,NA,NA,NA,NA
DJI,rural,Improved,(Intercept),-1490.7924306408265,1111.2794779936876,-1.3415099083196556,0.3117881372007426
DJI,rural,Improved,year,0.7503846549463747,0.5523930781990837,1.3584251587525042,0.30726116581870333
DJI,rural,Open defecation,(Intercept),572.5538649176974,1973.368658443196,0.2901403457828245,0.7906080776158674
DJI,rural,Open defecation,year,-0.25181951100579814,0.9808951269451646,-0.2567241941450441,0.8139911765419121
DJI,rural,Septic,(Intercept),0.4,NA,NA,NA
DJI,rural,Septic,year,NA,NA,NA,NA
DJI,rural,Sewer,(Intercept),0,NA,NA,NA
DJI,rural,Sewer,year,NA,NA,NA,NA
DJI,rural,Shared,(Intercept),232.88416568904708,NA,NA,NA
DJI,rural,Shared,year,-0.11058401501001981,NA,NA,NA
DJI,urban,Improved,(Intercept),-3359.5264690888785,1005.3722269050778,-3.341574771197721,0.07907927518437818
DJI,urban,Improved,year,1.7073919074197432,0.49974886619756165,3.41649981201713,0.07602994522475273
DJI,urban,Open defecation,(Intercept),228.6491408614393,622.4633722456796,0.36732947038559877,0.7377565338416905
DJI,urban,Open defecation,year,-0.11190790440660493,0.309405587205041,-0.3616867601438765,0.7415601397791576
DJI,urban,Septic,(Intercept),14.5,NA,NA,NA
DJI,urban,Septic,year,NA,NA,NA,NA
DJI,urban,Sewer,(Intercept),6.6,NA,NA,NA
DJI,urban,Sewer,year,NA,NA,NA,NA
DJI,urban,Shared,(Intercept),-379.4576172052339,NA,NA,NA
DJI,urban,Shared,year,0.1926759605770011,NA,NA,NA
DNK,rural,Improved,(Intercept),99.99999999999467,6.660261169066736e-13,150144262306769.4,6.515451623164276e-43
DNK,rural,Improved,year,2.6384767318266994e-15,3.311576633414577e-16,7.967433714816854,0.0041249498846354215
DNK,rural,Shared,(Intercept),0.4024144869215292,NA,NA,NA
DNK,rural,Shared,year,NA,NA,NA,NA
DNK,urban,Improved,(Intercept),99.99999999999467,6.660261169066736e-13,150144262306769.4,6.515451623164276e-43
DNK,urban,Improved,year,2.6384767318266994e-15,3.311576633414577e-16,7.967433714816854,0.0041249498846354215
DNK,urban,Shared,(Intercept),0.4028197381671702,NA,NA,NA
DNK,urban,Shared,year,NA,NA,NA,NA
DOM,rural,Improved,(Intercept),-639.9160949344704,210.34758010893697,-3.042184248580678,0.010232257736055721
DOM,rural,Improved,year,0.36217087979206486,0.1046464070156014,3.4609012399065926,0.004709319647591121
DOM,rural,Open defecation,(Intercept),323.8282444147667,197.83510673973078,1.6368593509583251,0.12759799295725277
DOM,rural,Open defecation,year,-0.15749102143045388,0.09842154157960395,-1.6001682040620566,0.13554311262371163
DOM,rural,Septic,(Intercept),-4691.983529392407,405.9819449300936,-11.55712363070807,0.05494776449451766
DOM,rural,Septic,year,2.351216906077419,0.20181272279961154,11.650488995245569,0.05450957858669958
DOM,rural,Sewer,(Intercept),748.1594557182553,93.90538213803069,7.9671626767733335,0.07948976705558813
DOM,rural,Sewer,year,-0.3690222928176911,0.04668015681849404,-7.9053353280829075,0.08010493738911574
DOM,rural,Shared,(Intercept),147.21883743889785,372.03726852721115,0.3957099191209929,0.700629745199377
DOM,rural,Shared,year,-0.06523107953369671,0.18493166995371568,-0.3527307115651019,0.7316118460961724
DOM,urban,Improved,(Intercept),-96.0601098582593,87.79724248058214,-1.0941130625999402,0.29538137370416667
DOM,urban,Improved,year,0.09575070312012757,0.04367849616673624,2.1921703246058044,0.0488175673976197
DOM,urban,Open defecation,(Intercept),66.0405587749783,71.93313805525273,0.9180825494398942,0.37665966478972945
DOM,urban,Open defecation,year,-0.03197681297133992,0.0357862184054648,-0.8935510483124095,0.3891312388895648
DOM,urban,Septic,(Intercept),-4710.062149834398,421.13780133659725,-11.184135299385886,0.05677071549693156
DOM,urban,Septic,year,2.36709370165753,0.2093466653454632,11.307052337095312,0.056156784570115983
DOM,urban,Sewer,(Intercept),2288.633898646483,518.9737344222942,4.409922404250613,0.14196003149798733
DOM,urban,Sewer,year,-1.1236635635359484,0.25798069030700416,-4.355611120346866,0.14367102283600883
DOM,urban,Shared,(Intercept),455.9099590863496,324.2472824937838,1.4060563764172485,0.19001107575392814
DOM,urban,Shared,year,-0.22156979530928222,0.16117630275834544,-1.3747045410359477,0.19924161498713389
DZA,rural,Improved,(Intercept),-702.4852370400038,358.72979223712395,-1.9582573074266831,0.14509877340956007
DZA,rural,Improved,year,0.3929538800000018,0.17864918726396928,2.199583922088485,0.1152167476380608
DZA,rural,Open defecation,(Intercept),1466.7122552800192,219.9764788481756,6.667586748182844,0.006878104502636277
DZA,rural,Open defecation,year,-0.7261391600000096,0.10954936003040283,-6.628419917729203,0.006994439895614192
DZA,rural,Septic,(Intercept),1271.2533511707177,636.0306053597277,1.9987298417058392,0.18367637554855606
DZA,rural,Septic,year,-0.6202653414634076,0.31650986278250537,-1.9597030437235774,0.189099381265881
DZA,rural,Sewer,(Intercept),-2000.087946460298,210.85759202909077,-9.485491735030143,0.0024841732722793225
DZA,rural,Sewer,year,1.021612611218544,0.10494550660167776,9.734696075136307,0.0023027481350243314
DZA,rural,Shared,(Intercept),-257.8628953711477,NA,NA,NA
DZA,rural,Shared,year,0.1340643959242931,NA,NA,NA
DZA,urban,Improved,(Intercept),101.13997807999722,121.11208151096041,0.8350940452694989,0.46494540759493047
DZA,urban,Improved,year,-0.0013957599999986196,0.06031440766279787,-0.02314140276071266,0.9829906587565584
DZA,urban,Open defecation,(Intercept),77.43185616000282,82.80543508079259,0.9351059635693381,0.4187152874664505
DZA,urban,Open defecation,year,-0.038341520000001406,0.041237510790418444,-0.9297729000876085,0.4210718120035962
DZA,urban,Septic,(Intercept),755.1467817560929,114.93061869669992,6.5704578146308705,0.022388767118563118
DZA,urban,Septic,year,-0.3733255121951196,0.05719327662326396,-6.527437038696705,0.02267486257924485
DZA,urban,Sewer,(Intercept),-948.6185395357626,307.55355496913563,-3.0844011529340336,0.053949566622733126
DZA,urban,Sewer,year,0.5176133752417692,0.1530718591765475,3.38150577138266,0.043043515290434535
DZA,urban,Shared,(Intercept),-773.3422877309157,NA,NA,NA
DZA,urban,Shared,year,0.38789724503760065,NA,NA,NA
ECU,rural,Improved,(Intercept),-3665.3839667304333,263.1786753526929,-13.927359280984117,3.435614332082551e-9
ECU,rural,Improved,year,1.8624329614629802,0.13088218507558372,14.229843124848777,2.6404054094339198e-9
ECU,rural,Open defecation,(Intercept),2614.5552720662536,210.47454074308706,12.422192550393426,1.3788055309264632e-8
ECU,rural,Open defecation,year,-1.2930782709246138,0.1046717320782857,-12.353653132992005,1.4738786676908794e-8
ECU,rural,Septic,(Intercept),-3851.705952169904,278.4154303575172,-13.834383917672499,3.7289690071999785e-9
ECU,rural,Septic,year,1.9334342107660956,0.138459621909401,13.96388480701767,3.3272266291136917e-9
ECU,rural,Sewer,(Intercept),-1682.8825116210496,298.1439771046504,-5.644529626135454,8.002861146742796e-5
ECU,rural,Sewer,year,0.8471799353310575,0.14827088531503307,5.713730875289801,7.127689380054096e-5
ECU,rural,Shared,(Intercept),297.41857061016873,538.2941652046729,0.5525205172846017,0.6190922225691611
ECU,rural,Shared,year,-0.14337117887390535,0.2672224100113211,-0.5365237850666467,0.6288312003865182
ECU,urban,Improved,(Intercept),-834.9301816876601,158.99022930717902,-5.251455924845061,1.5646747754533507e-4
ECU,urban,Improved,year,0.463634103943183,0.07906791304236564,5.8637453058203475,5.5579342896479905e-5
ECU,urban,Open defecation,(Intercept),567.085521270235,120.95768560418678,4.688296724905309,4.2408903223241454e-4
ECU,urban,Open defecation,year,-0.2812815898516345,0.0601538334074583,-4.676037650773544,4.3359318997628044e-4
ECU,urban,Septic,(Intercept),432.9024534828674,260.5697255164616,1.6613689584422524,0.12055119750702914
ECU,urban,Septic,year,-0.2065889176280809,0.1295847203214165,-1.5942382490440727,0.1348960137934251
ECU,urban,Sewer,(Intercept),-2786.0081915129954,471.34031892169844,-5.910820864819379,5.143900413410656e-5
ECU,urban,Sewer,year,1.4226858263279918,0.23440368324683553,6.069383409943487,3.972246861237685e-5
ECU,urban,Shared,(Intercept),809.7046234597966,429.4290635254061,1.8855375479538135,0.1558397905225991
ECU,urban,Shared,year,-0.3972621442885915,0.21317910670744816,-1.8635135047909073,0.15927399491146832
EGY,rural,Improved,(Intercept),-89.97340186552815,355.29101081657313,-0.25323861039641926,0.804370181652961
EGY,rural,Improved,year,0.09308439511731834,0.17675484860048665,0.5266299388918831,0.6080478300621324
EGY,rural,Open defecation,(Intercept),281.66263312859587,63.28425109634635,4.450753990906552,7.918261362056631e-4
EGY,rural,Open defecation,year,-0.13967317782933178,0.03148348221819999,-4.436395467988906,8.119532681043137e-4
EGY,rural,Septic,(Intercept),5125.717978053317,1138.2915156732297,4.502992342011588,0.0019941890370540976
EGY,rural,Septic,year,-2.5204147206474534,0.5659471427957508,-4.453445436965597,0.0021295254994268477
EGY,rural,Sewer,(Intercept),-4998.709882696572,655.5502816876148,-7.6252120124609695,1.0277559589357946e-5
EGY,rural,Sewer,year,2.5026121323499444,0.326218358603514,7.6715858146770355,9.708771609031263e-6
EGY,rural,Shared,(Intercept),532.2989694007214,209.309028329817,2.543124745493327,0.03848799094578771
EGY,rural,Shared,year,-0.2623402101847199,0.10416799364592624,-2.5184339354411613,0.039901785767898004
EGY,urban,Improved,(Intercept),0.851962470110783,40.94176886916808,0.02080912705147843,0.9837399246204579
EGY,urban,Improved,year,0.049044418512736075,0.020368250075547243,2.4078857207087965,0.03303997922598595
EGY,urban,Open defecation,(Intercept),70.05757238375594,47.59230833296729,1.4720356048632108,0.16674687011921388
EGY,urban,Open defecation,year,-0.0346501793857511,0.023676847986126737,-1.4634625101303222,0.16903746293235422
EGY,urban,Septic,(Intercept),2324.4865638763076,750.4523615668727,3.0974471970785755,0.014722556584400935
EGY,urban,Septic,year,-1.1498938785414254,0.37311739917687214,-3.081855418906185,0.015074456728919532
EGY,urban,Sewer,(Intercept),-3541.6099933268392,567.2971211492252,-6.242954284964957,6.322448724141566e-5
EGY,urban,Sewer,year,1.8032346950084401,0.28230135944016854,6.38762313643984,5.168264263343033e-5
EGY,urban,Shared,(Intercept),406.40375856619056,114.18132854829778,3.559283849060182,0.009228281396479954
EGY,urban,Shared,year,-0.20115464548643883,0.05682525976834866,-3.539880790804247,0.009471376092958868
ERI,rural,Improved,(Intercept),-948.0999999999541,NA,NA,NA
ERI,rural,Improved,year,0.47499999999997716,NA,NA,NA
ERI,rural,Open defecation,(Intercept),1647.949999999924,NA,NA,NA
ERI,rural,Open defecation,year,-0.7749999999999623,NA,NA,NA
ERI,rural,Septic,(Intercept),1.1,NA,NA,NA
ERI,rural,Septic,year,NA,NA,NA,NA
ERI,rural,Sewer,(Intercept),-0,NA,NA,NA
ERI,rural,Sewer,year,0,NA,NA,NA
ERI,rural,Shared,(Intercept),26.85229,NA,NA,NA
ERI,rural,Shared,year,NA,NA,NA,NA
ERI,urban,Improved,(Intercept),1829.5749999999114,NA,NA,NA
ERI,urban,Improved,year,-0.887499999999956,NA,NA,NA
ERI,urban,Open defecation,(Intercept),1340.6999999999368,NA,NA,NA
ERI,urban,Open defecation,year,-0.6499999999999686,NA,NA,NA
ERI,urban,Septic,(Intercept),11.7,NA,NA,NA
ERI,urban,Septic,year,NA,NA,NA,NA
ERI,urban,Sewer,(Intercept),2261.047698744659,NA,NA,NA
ERI,urban,Sewer,year,-1.1198744769873925,NA,NA,NA
ERI,urban,Shared,(Intercept),49.93057,NA,NA,NA
ERI,urban,Shared,year,NA,NA,NA,NA
ESP,rural,Improved,(Intercept),98.11311754684118,2.0976755028308256,46.77230458878742,5.339950487947382e-10
ESP,rural,Improved,year,9.369676320308199e-4,0.0010447131677714374,0.8968659158662101,0.39958309565680356
ESP,rural,Shared,(Intercept),0,NA,NA,NA
ESP,rural,Shared,year,NA,NA,NA,NA
ESP,urban,Improved,(Intercept),99.37917376490094,5.855759903256986,16.9711831439035,6.044180070180125e-7
ESP,urban,Improved,year,2.9812606473860067e-4,0.0029163659822431295,0.10222518934653611,0.9214446754952891
ESP,urban,Shared,(Intercept),0.10010010010010012,NA,NA,NA
ESP,urban,Shared,year,NA,NA,NA,NA
EST,rural,Improved,(Intercept),19.85499872221004,9.48461055696218,2.093391036244021,0.056485838701352445
EST,rural,Improved,year,0.03976065255192792,0.004723552565195125,8.417531508995804,1.275628997218627e-6
EST,rural,Shared,(Intercept),-102.5445107503708,NA,NA,NA
EST,rural,Shared,year,0.051223645713067416,NA,NA,NA
EST,urban,Improved,(Intercept),106.94866880712856,12.359464263595473,8.653179986299525,9.373611451487675e-7
EST,urban,Improved,year,-0.0035349709402173603,0.006155295336179049,-0.574297535236014,0.5755696152484182
EST,urban,Shared,(Intercept),-126.94212798409515,NA,NA,NA
EST,urban,Shared,year,0.06339556862905375,NA,NA,NA
ETH,rural,Improved,(Intercept),-844.1829232024389,337.24267468619814,-2.5031912820284234,0.029339470706298058
ETH,rural,Improved,year,0.4223572571019989,0.1677110484226177,2.5183627499465286,0.028558563319833564
ETH,rural,Open defecation,(Intercept),6511.263892360192,832.8400252929476,7.818144775246465,1.4393932392276542e-5
ETH,rural,Open defecation,year,-3.212708982495162,0.4141059066324627,-7.7581819796320435,1.5391133818675046e-5
ETH,rural,Septic,(Intercept),13.570996363371705,55.52171619900059,0.24442681697249097,0.8150443923738901
ETH,rural,Septic,year,-0.006618313953488179,0.027581468087411992,-0.23995510074058515,0.8183527445226316
ETH,rural,Sewer,(Intercept),-2.1814928984804207,75.34223397455244,-0.028954449362587797,0.9775328137898274
ETH,rural,Sewer,year,0.001288730853813623,0.03747502454875681,0.03438905962921844,0.9733175321559189
ETH,rural,Shared,(Intercept),-2227.9684881528146,736.8913629400612,-3.023469401600298,0.02929967013128555
ETH,rural,Shared,year,1.1199829270251236,0.36614321111077897,3.05886574716871,0.028138364393118624
ETH,urban,Improved,(Intercept),-1193.503642376377,528.9012078679071,-2.256571973408036,0.04764506250916505
ETH,urban,Improved,year,0.617409952080362,0.26303546856510807,2.347249804174364,0.040831696174244043
ETH,urban,Open defecation,(Intercept),1804.3381767466067,388.68849776804603,4.642118784341708,0.001215608180500079
